ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,AcceptedCmp6,Age,Age_Group,Income_Group,Family_Size,Frequency,Monetary,Total_Spending,Month
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,39,35-44,High,2,26,1596,1535,7
3074,1984,PhD,Partnered,70643.0,0,0,2012-10-15,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,30,25- 34,High,1,18,1828,1721,10
8341,1969,PhD,Partnered,30396.0,1,0,2014-04-30,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,45,35-44,Low,2,6,34,34,4
5180,1968,PhD,Divorced,50616.0,0,1,2014-04-18,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,46,45-54,Medium,2,10,149,149,4
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,45,35-44,Medium,2,23,946,897,5
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,29,25- 34,Low,1,6,28,25,5
10702,1984,Graduation,Single,52413.0,1,0,2012-03-11,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,30,25- 34,Medium,2,17,450,442,3
7505,1957,PhD,Partnered,44155.0,1,1,2014-01-19,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,57,55-64,Medium,3,5,46,45,1
5113,1971,PhD,Divorced,86979.0,0,0,2013-07-11,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,43,35-44,High,1,16,1702,1602,7
10858,1975,Graduation,Partnered,76532.0,1,1,2013-09-09,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,39,35-44,High,3,25,820,790,9
2961,1982,Graduation,Partnered,42081.0,1,0,2013-02-26,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,32,25- 34,Medium,2,15,382,372,2
2747,1988,PhD,Partnered,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,26,25- 34,Medium,1,20,2126,1992,8
3010,1989,Master,Partnered,88420.0,0,0,2014-02-05,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,25,15-24,High,1,20,2069,1916,2
5790,1985,Graduation,Partnered,31158.0,1,0,2013-01-27,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,29,25- 34,Low,2,7,72,66,1
6892,1968,Graduation,Divorced,61671.0,0,1,2014-03-06,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,46,45-54,Medium,2,28,732,725,3
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,40,35-44,High,1,11,801,715,5
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,65,55-64,Medium,2,12,236,215,10
8462,1978,Basic,Partnered,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,36,35-44,Low,2,5,80,76,9
5558,1954,PhD,Single,90933.0,0,0,2014-03-31,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,60,55-64,High,1,15,1685,1654,3
4619,1945,PhD,Single,113734.0,0,0,2014-05-28,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,69,65+,High,1,27,277,275,5
8780,1950,PhD,Partnered,59292.0,0,1,2013-06-13,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,64,55-64,Medium,2,18,507,493,6
10789,1964,PhD,Partnered,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,50,45-54,Medium,3,7,68,67,2
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,31,25- 34,Low,1,5,49,44,4
5896,1987,Master,Partnered,73395.0,0,0,2014-03-18,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,27,25- 34,High,1,15,397,390,3
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,43,35-44,Low,2,9,39,38,10
10951,1968,Graduation,Partnered,45688.0,0,1,2014-01-25,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,46,45-54,Medium,2,14,306,306,1
544,1954,Graduation,Partnered,62820.0,0,0,2013-11-05,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,60,55-64,Medium,1,14,976,915,11
17,1971,PhD,Partnered,60491.0,0,1,2013-06-09,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,43,35-44,Medium,2,28,1028,981,6
10680,1986,Graduation,Partnered,33235.0,1,0,2014-05-02,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,28,25- 34,Low,2,7,70,70,5
3265,1959,Graduation,Partnered,35701.0,0,0,2013-03-19,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,55,45-54,Medium,1,5,46,45,3
5623,1980,Master,Partnered,31535.0,1,0,2013-09-26,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,34,25- 34,Low,2,5,51,47,9
5832,1960,Master,Partnered,92556.0,0,0,2014-04-20,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,54,45-54,High,1,21,1263,1080,4
5544,1970,Graduation,Single,67384.0,0,1,2012-10-11,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,44,35-44,Medium,2,22,1490,1450,10
6417,1971,Master,Partnered,80573.0,0,0,2012-10-14,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,43,35-44,High,1,24,1564,1426,10
5831,1967,Graduation,Partnered,77870.0,0,1,2012-08-22,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,47,45-54,High,2,18,1815,1765,8
7101,1963,PhD,Widow,52278.0,0,1,2013-01-25,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,51,45-54,Medium,2,31,1198,1198,1
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,46,45-54,Medium,2,23,416,416,8
2326,1990,Graduation,Partnered,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,24,15-24,Low,1,6,85,85,2
4385,1981,PhD,Single,36038.0,1,0,2013-05-31,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,33,25- 34,Medium,2,8,47,47,5
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,38,35-44,Low,1,8,137,95,2
10686,1965,PhD,Partnered,34230.0,1,1,2012-12-26,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,45-54,Low,3,4,21,21,12
2546,1977,Master,Single,31878.0,0,1,2014-06-22,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,37,35-44,Low,2,6,70,66,6
3283,1972,Master,Partnered,70932.0,0,1,2014-01-19,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,42,35-44,High,2,22,909,716,1
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,58,55-64,High,1,22,1676,1649,10
4994,1943,Master,Single,77598.0,0,0,2013-01-10,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,71,65+,High,1,26,1735,1702,1
7966,1959,Graduation,Single,80982.0,1,1,2013-08-01,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,55,45-54,High,3,30,1191,1054,8
3112,1977,Master,Partnered,22701.0,1,0,2013-05-09,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,37,35-44,Low,2,5,24,20,5
10872,1969,PhD,Partnered,55212.0,0,1,2012-11-23,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,45,35-44,Medium,2,20,1182,1182,11
2181,1970,Graduation,Partnered,70617.0,0,0,2013-06-23,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,44,35-44,High,1,14,1280,1219,6
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,57,55-64,Medium,1,19,1336,1288,11
1518,1965,Master,Partnered,62694.0,1,1,2013-06-17,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,49,45-54,Medium,3,24,749,743,6
5734,1974,PhD,Partnered,61917.0,1,1,2013-11-20,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,40,35-44,Medium,3,7,91,87,11
2878,1947,PhD,Partnered,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,67,65+,Medium,2,15,414,383,9
1458,1982,Master,Partnered,21059.0,1,0,2014-07-01,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,32,25- 34,Low,2,9,44,41,7
7007,1968,Master,Partnered,29543.0,2,0,2014-01-04,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,46,45-54,Low,3,8,63,60,1
6200,1951,Graduation,Partnered,75903.0,0,1,2013-08-04,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,63,55-64,High,2,23,901,793,8
1403,1975,Master,Partnered,34984.0,1,1,2012-06-09,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,39,35-44,Low,3,6,38,34,6
4827,1956,PhD,Single,54998.0,0,1,2013-10-03,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,58,55-64,Medium,2,20,455,433,10
6250,1949,PhD,Widow,54356.0,0,1,2012-11-19,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,65,55-64,Medium,2,24,775,760,11
9291,1959,Master,Partnered,34242.0,0,1,2014-03-23,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,55,45-54,Low,2,4,15,13,3
2478,1973,Graduation,Partnered,25410.0,1,0,2013-08-31,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,41,35-44,Low,2,6,38,36,8
1139,1984,PhD,Partnered,73356.0,0,0,2014-06-02,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,30,25- 34,High,1,22,1512,1498,6
5138,1950,Graduation,Partnered,28320.0,0,1,2013-01-14,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,64,55-64,Low,2,5,43,42,1
5393,1977,Graduation,Single,23763.0,1,0,2012-07-08,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,35-44,Low,2,5,42,42,7
10413,1984,Graduation,Partnered,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,30,25- 34,High,1,23,1089,1006,4
5015,1976,Master,Partnered,34529.0,1,0,2012-09-14,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,38,35-44,Low,2,9,162,156,9
10868,1951,Graduation,Widow,70792.0,0,0,2013-06-02,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,63,55-64,High,1,19,1272,1227,6
10676,1982,Graduation,Partnered,63211.0,0,0,2012-02-11,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,32,25- 34,Medium,1,20,1173,980,2
2495,1974,Master,Partnered,83891.0,0,1,2014-06-20,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,40,35-44,High,2,22,816,778,6
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,46,45-54,Medium,3,9,74,67,3
9955,1954,Graduation,Partnered,39898.0,0,1,2013-12-02,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,60,55-64,Medium,2,9,134,126,12
6663,1940,PhD,Single,51141.0,0,0,2013-08-07,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,74,65+,Medium,1,9,157,157,8
2162,1976,Graduation,Partnered,56939.0,0,1,2013-09-18,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,38,35-44,Medium,2,18,561,527,9
3434,1951,Graduation,Single,80872.0,0,0,2014-12-05,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,63,55-64,High,1,19,1336,1264,12
7919,1976,PhD,Partnered,72335.0,0,0,2012-08-13,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,38,35-44,High,1,23,2092,1987,8
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,50,45-54,Medium,1,16,463,459,11
6428,1950,PhD,Widow,76842.0,0,0,2014-03-05,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,64,55-64,High,1,17,1130,1120,3
8514,1976,Graduation,Partnered,29478.0,1,0,2014-01-17,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,38,35-44,Low,2,5,20,20,1
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,58,55-64,Medium,2,18,377,336,10
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,24,15-24,High,1,28,1544,1473,4
7530,1950,PhD,Widow,56551.0,1,1,2014-07-05,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,3,11,0,64,55-64,Medium,3,10,138,134,7
8925,1965,Master,Partnered,70053.0,0,1,2013-03-07,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,49,45-54,High,2,26,1012,959,3
3009,1962,PhD,Widow,71670.0,0,0,2013-09-07,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,52,45-54,High,1,15,1766,1750,9
6355,1978,Graduation,Partnered,44359.0,1,1,2014-06-17,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,36,35-44,Medium,3,9,45,45,6
3517,1952,Graduation,Single,40887.0,1,1,2013-06-05,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,62,55-64,Medium,3,10,161,157,6
1158,1966,Graduation,Divorced,48877.0,0,1,2014-05-01,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,48,45-54,Medium,2,8,144,143,5
6203,1947,Graduation,Partnered,74485.0,0,0,2013-08-24,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,67,65+,High,1,26,1734,1585,8
7165,1972,Graduation,Partnered,64474.0,0,1,2013-10-22,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,42,35-44,Medium,2,22,823,788,10
3595,1963,Graduation,Partnered,77226.0,0,1,2014-02-28,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,51,45-54,High,2,28,1138,1095,2
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,65,55-64,High,1,21,1429,1349,2
4331,1978,Master,Partnered,85738.0,0,0,2014-01-23,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,36,35-44,High,1,21,1371,1345,1
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,48,45-54,Medium,2,16,982,982,2
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,31,25- 34,Medium,2,5,44,44,3
2452,1971,Graduation,Partnered,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,43,35-44,Low,3,17,318,285,1
9507,1975,Graduation,Partnered,40794.0,0,1,2013-07-04,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,39,35-44,Medium,2,16,434,411,7
8360,1971,Master,Partnered,54690.0,1,1,2013-07-11,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,43,35-44,Medium,3,12,198,182,7
10311,1969,Graduation,Partnered,4428.0,0,1,2013-05-10,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,45,35-44,Low,2,25,359,355,5
5117,1963,Master,Partnered,32632.0,0,0,2012-02-08,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,51,45-54,Low,1,18,576,425,2
4867,1968,PhD,Single,38236.0,1,1,2013-09-20,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,46,45-54,Medium,3,11,88,88,9
9289,1979,Graduation,Partnered,36781.0,1,0,2014-10-04,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,35,25- 34,Medium,2,6,63,62,10
10913,1984,Master,Single,31385.0,1,0,2012-05-12,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,30,25- 34,Low,2,4,27,25,5
3032,1984,Graduation,Partnered,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,30,25- 34,Low,2,11,193,159,2
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,40,35-44,Low,2,9,101,98,9
3334,1951,Graduation,Partnered,94642.0,0,0,2014-12-02,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,63,55-64,High,1,21,2211,2068,12
4470,1962,Master,Partnered,58646.0,0,1,2013-10-06,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,52,45-54,Medium,2,8,140,139,10
1406,1975,Graduation,Single,53201.0,1,1,2013-12-02,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,39,35-44,Medium,3,22,415,408,12
8619,1957,Graduation,Partnered,21994.0,0,1,2012-12-24,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,3,11,0,57,55-64,Low,2,4,22,22,12
10821,1978,Graduation,Partnered,57113.0,1,1,2013-06-02,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,36,35-44,Medium,3,16,263,259,6
4552,1991,Graduation,Partnered,51373.0,0,0,2013-06-22,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,23,15-24,Medium,1,12,393,391,6
898,1986,Graduation,Partnered,23477.0,1,0,2013-10-21,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,28,25- 34,Low,2,10,147,132,10
9797,1956,Graduation,Partnered,58116.0,0,1,2014-04-13,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,58,55-64,Medium,2,16,443,424,4
10949,1963,PhD,Divorced,72968.0,0,0,2013-12-16,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,51,45-54,High,1,19,1958,1921,12
8212,1971,Master,Partnered,39791.0,0,1,2013-03-28,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,43,35-44,Medium,2,10,174,159,3
6248,1947,Master,Single,91712.0,0,0,2013-10-17,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,67,65+,High,1,27,2217,2193,10
10164,1958,Graduation,Single,94472.0,0,1,2014-03-04,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,56,55-64,High,2,16,1691,1658,3
4547,1960,Graduation,Partnered,13672.0,1,1,2013-04-17,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,54,45-54,Low,3,6,25,23,4
6815,1980,Master,Partnered,96547.0,0,0,2014-05-23,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,34,25- 34,High,1,21,809,788,5
4122,1975,Graduation,Partnered,79205.0,0,0,2012-08-29,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,39,35-44,High,1,16,895,872,8
10841,1975,PhD,Partnered,56559.0,0,1,2012-12-25,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,39,35-44,Medium,2,18,484,462,12
5370,1973,PhD,Partnered,32644.0,1,0,2013-01-16,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,41,35-44,Low,2,18,413,410,1
176,1980,Master,Single,67506.0,0,1,2014-02-01,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,34,25- 34,Medium,2,12,331,293,2
4860,1970,Graduation,Single,24206.0,1,0,2013-08-03,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,44,35-44,Low,2,5,25,23,8
10757,1967,PhD,Divorced,28420.0,1,0,2013-12-24,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,47,45-54,Low,2,4,13,11,12
4023,1970,Graduation,Partnered,22979.0,1,0,2012-06-09,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,44,35-44,Low,2,10,115,98,6
6679,1966,Graduation,Single,33279.0,0,0,2014-12-06,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,48,45-54,Low,1,4,16,13,12
9923,1972,Master,Single,46423.0,1,1,2013-09-18,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,3,11,0,42,35-44,Medium,3,9,92,92,9
7181,1977,Graduation,Partnered,30368.0,0,1,2013-07-11,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,37,35-44,Low,2,7,52,52,7
3599,1970,Graduation,Partnered,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,44,35-44,Medium,2,23,1464,1384,11
405,1964,Graduation,Divorced,41638.0,0,1,2013-02-13,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,50,45-54,Medium,2,17,441,441,2
6870,1959,PhD,Divorced,68805.0,0,1,2013-09-17,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,55,45-54,High,2,12,283,281,9
832,1966,PhD,Partnered,65814.0,0,1,2014-02-03,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,48,45-54,Medium,2,23,747,733,2
2002,1958,Graduation,Divorced,71964.0,0,0,2013-05-20,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,56,55-64,High,1,17,1870,1819,5
3657,1986,Graduation,Single,39146.0,1,0,2013-02-14,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,28,25- 34,Medium,2,11,165,164,2
500,1977,Graduation,Partnered,96876.0,0,0,2013-06-08,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,37,35-44,High,1,24,1941,1898,6
1951,1981,Basic,Partnered,34445.0,0,0,2013-01-27,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,33,25- 34,Low,1,27,839,717,1
3262,1958,Graduation,Single,68281.0,0,0,2012-07-08,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,56,55-64,High,1,25,1655,1543,7
4102,1975,Master,Partnered,37284.0,1,1,2013-03-29,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0,39,35-44,Medium,3,4,23,22,3
7042,1983,Graduation,Partnered,36790.0,0,0,2013-01-03,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,31,25- 34,Medium,1,6,66,63,1
10598,1967,Graduation,Partnered,27943.0,1,1,2013-04-15,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,47,45-54,Low,3,8,37,36,4
255,1951,Graduation,Divorced,22263.0,1,1,2014-03-30,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,63,55-64,Low,3,6,21,21,3
2375,1972,Graduation,Partnered,30261.0,1,2,2012-09-25,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,42,35-44,Low,4,4,22,22,9
9829,1978,Graduation,Partnered,28587.0,1,0,2014-12-02,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,36,35-44,Low,2,9,78,74,12
6214,1982,Master,Partnered,43815.0,1,0,2013-05-04,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,32,25- 34,Medium,2,6,79,69,5
4954,1956,Graduation,Partnered,48195.0,1,1,2014-01-21,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,58,55-64,Medium,3,17,265,238,1
7861,1952,Master,Partnered,77027.0,0,1,2014-05-02,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,62,55-64,High,2,19,1175,1118,5
4837,1965,PhD,Partnered,71322.0,0,1,2013-02-16,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,49,45-54,High,2,28,1305,1262,2
9423,1979,Master,Partnered,32765.0,1,0,2014-02-23,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,35,25- 34,Low,2,8,46,43,2
4198,1965,Graduation,Partnered,29672.0,1,1,2013-12-03,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,3,11,0,49,45-54,Low,3,4,25,24,12
